Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PTHF-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.01 mg/ml PTHF in 1-Octanol,,,,,,,
Reactor2,15.1 mg/ml PTHF in 2,4,6-TrimethylPyridine,,,,,
Reactor3,14.97 mg/ml PTHF in Benzyl Alcohol,,,,,,,
Reactor4,15 mg/ml PTHF in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PTHF:64,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-Trimethylpyridine:44",Benzyl alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 11:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,C,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,167, sec,,,,
Tune,,,,,,,,
9/28/23 1:05,13:08:47,25,25,100,100,100,100,0
9/28/23 1:05,13:08:48,25,25,100,100,100,100,0
9/28/23 1:05,13:08:49,25,25,100,100,100,100,0
9/28/23 1:05,13:08:50,25,25,100,100,100,100,0
9/28/23 1:05,13:08:51,25,25,100,100,100,100,0
9/28/23 1:05,13:08:52,25,25,100,100,100,100,0
9/28/23 1:05,13:08:54,25,25,100,100,100,100,0
9/28/23 1:05,13:08:56,25,25,100,100,100,100,0
9/28/23 1:05,13:09:00,25,25,100,100,100,100,0
9/28/23 1:05,13:09:01,25,25,100,100,100,100,0
9/28/23 1:05,13:09:04,25,25,100,100,100,100,0
9/28/23 1:05,13:09:05,25,25,100,100,100,100,0
9/28/23 1:06,13:09:13,25,25,100,100,100,100,0
9/28/23 1:06,13:09:14,25,25,100,100,100,100,0
9/28/23 1:06,13:09:18,25,25,100,100,100,100,0
9/28/23 1:06,13:09:22,25,25,100,100,100,100,0
9/28/23 1:06,13:09:23,25,25,100,100,100,100,0
9/28/23 1:06,13:09:24,25,25,100,100,100,100,0
9/28/23 1:06,13:09:26,25,25,100,100,100,100,0
9/28/23 1:06,13:09:28,25,25,100,100,100,100,0
9/28/23 1:06,13:09:29,25,25,100,100,100,100,0
9/28/23 1:06,13:09:30,25,25,100,100,100,100,0
9/28/23 1:06,13:09:32,25,25,100,100,100,100,0
9/28/23 1:06,13:09:34,25,25,100,100,100,100,0
9/28/23 1:06,13:09:36,25,25,100,100,100,100,0
9/28/23 1:06,13:09:37,25,25,100,100,100,100,0
9/28/23 1:06,13:09:44,25,25,100,100,100,100,0
9/28/23 1:06,13:09:45,25,25,100,100,100,100,0
9/28/23 1:06,13:09:48,25,25,100,100,100,100,0
9/28/23 1:06,13:09:49,25,25,100,100,100,100,0
9/28/23 1:06,13:09:50,25,25,100,100,100,100,0
9/28/23 1:06,13:09:51,25,25,100,100,100,100,0
9/28/23 1:06,13:09:53,25,25,100,100,100,100,0
9/28/23 1:06,13:09:54,25,25,100,100,100,100,0
9/28/23 1:06,13:09:57,25,25,100,100,100,100,0
9/28/23 1:06,13:10:01,25,25,100,100,100,100,0
9/28/23 1:06,13:10:05,25,25,100,100,100,100,0
9/28/23 1:06,13:10:06,25,25,100,100,100,100,0
9/28/23 1:06,13:10:08,25,25,100,100,100,100,0
9/28/23 1:06,13:10:09,25,25,100,100,100,100,0
9/28/23 1:06,13:10:10,25,25,100,100,100,100,0
9/28/23 1:06,13:10:11,25,25,100,100,100,100,0
9/28/23 1:07,13:10:12,25,25,100,100,100,100,0
9/28/23 1:07,13:10:13,25,25,100,100,100,100,0
9/28/23 1:07,13:10:16,25,25,100,100,100,100,0
9/28/23 1:07,13:10:18,25,25,100,100,100,100,0
9/28/23 1:07,13:10:22,25,25,100,100,100,100,0
9/28/23 1:07,13:10:26,25,25,100,100,100,100,0
9/28/23 1:07,13:10:27,25,25,100,100,100,100,0
9/28/23 1:07,13:10:28,25,25,100,100,100,100,0
9/28/23 1:07,13:10:32,25,25,100,100,100,100,0
9/28/23 1:07,13:10:33,25,25,100,100,100,100,0
9/28/23 1:07,13:10:34,25,25,100,100,100,100,0
9/28/23 1:07,13:10:36,25,25,100,100,100,100,0
9/28/23 1:07,13:10:38,25,25,100,100,100,100,0
9/28/23 1:07,13:10:40,25,25,100,100,100,100,0
9/28/23 1:07,13:10:44,25,25,100,100,100,100,0
9/28/23 1:07,13:10:46,25,25,100,100,100,100,0
9/28/23 1:07,13:10:47,25,25,100,100,100,100,0
9/28/23 1:07,13:10:48,25,25,100,100,100,100,0
9/28/23 1:07,13:10:50,25,25,100,100,100,100,0
9/28/23 1:07,13:10:53,25,25,100,100,100,100,0
9/28/23 1:07,13:10:54,25,25,100,100,100,100,0
9/28/23 1:07,13:10:55,25,25,100,100,100,100,0
9/28/23 1:07,13:10:56,25,25,100,100,100,100,0
9/28/23 1:07,13:10:57,25,25,100,100,100,100,0
9/28/23 1:07,13:10:58,25,25,100,100,100,100,0
9/28/23 1:07,13:11:00,25,25,100,100,100,100,0
9/28/23 1:07,13:11:02,25,25,100,100,100,100,0
9/28/23 1:07,13:11:03,25,25,100,100,100,100,0
9/28/23 1:07,13:11:06,25,25,100,100,100,100,0
9/28/23 1:07,13:11:07,25,25,100,100,100,100,0
9/28/23 1:08,13:11:13,25,25,100,100,100,100,0
9/28/23 1:08,13:11:14,25,25,100,100,100,100,0
9/28/23 1:08,13:11:15,25,25,100,100,100,100,0
9/28/23 1:08,13:11:17,25,25,100,100,100,100,0
9/28/23 1:08,13:11:20,25,25,100,100,100,100,0
9/28/23 1:08,13:11:22,25,25,100,100,100,100,0
9/28/23 1:08,13:11:24,25,25,100,100,100,100,0
9/28/23 1:08,13:11:25,25,25,100,100,100,100,0
9/28/23 1:08,13:11:26,25,25,100,100,100,100,0
9/28/23 1:08,13:11:30,25,25,100,100,100,100,0
9/28/23 1:08,13:11:31,25,25,100,100,100,100,0
9/28/23 1:08,13:11:33,25,25,100,100,100,100,0
9/28/23 1:08,13:11:36,25,25,100,100,100,100,0
9/28/23 1:08,13:11:41,25,25,100,100,100,100,0
9/28/23 1:08,13:11:44,25,25,100,100,100,100,0
9/28/23 1:08,13:11:45,25,25,100,100,100,100,0
9/28/23 1:08,13:11:47,25,25,100,100,100,100,0
9/28/23 1:08,13:11:52,25,25,100,100,100,100,0
9/28/23 1:08,13:11:53,25,25,100,100,100,100,0
9/28/23 1:08,13:11:58,25,25,100,100,100,100,0
9/28/23 1:08,13:12:00,25,25,100,100,100,100,0
9/28/23 1:08,13:12:02,25,25,100,100,100,100,0
9/28/23 1:08,13:12:04,25,25,100,100,100,100,0
9/28/23 1:08,13:12:06,25,25,100,100,100,100,0
9/28/23 1:08,13:12:07,25,25,100,100,100,100,0
9/28/23 1:08,13:12:08,25,25,100,100,100,100,0
9/28/23 1:08,13:12:09,25,25,100,100,100,100,0
9/28/23 1:08,13:12:10,25,25,100,100,100,100,0
9/28/23 1:08,13:12:11,25,25,100,100,100,100,0
9/28/23 1:09,13:12:17,25,25,100,100,100,100,0
9/28/23 1:09,13:12:20,25,25,100,100,100,100,0
9/28/23 1:09,13:12:21,25,25,100,100,100,100,0
9/28/23 1:09,13:12:22,25,25,100,100,100,100,0
9/28/23 1:09,13:12:25,25,25,100,100,100,100,0
9/28/23 1:09,13:12:28,25,25,100,100,100,100,0
9/28/23 1:09,13:12:29,25,25,100,100,100,100,0
9/28/23 1:09,13:12:33,25,25,100,100,100,100,0
9/28/23 1:09,13:12:35,25,25,100,100,100,100,0
9/28/23 1:09,13:12:38,25,25,100,100,100,100,0
9/28/23 1:09,13:12:40,25,25,100,100,100,100,0
9/28/23 1:09,13:12:42,25,25,100,100,100,100,0
9/28/23 1:09,13:12:47,25,25,100,100,100,100,0
9/28/23 1:09,13:12:48,25,25,100,100,100,100,0
9/28/23 1:09,13:12:50,25,25,100,100,100,100,0
9/28/23 1:09,13:12:51,25,25,100,100,100,100,0
9/28/23 1:09,13:12:55,25,25,100,100,100,100,0
9/28/23 1:09,13:12:56,25,25,100,100,100,100,0
9/28/23 1:09,13:13:00,25,25,100,100,100,100,0
9/28/23 1:09,13:13:01,25,25,100,100,100,100,0
9/28/23 1:09,13:13:02,25,25,100,100,100,100,0
9/28/23 1:09,13:13:03,25,25,100,100,100,100,0
9/28/23 1:09,13:13:04,25,25,100,100,100,100,0
9/28/23 1:09,13:13:07,25,25,100,100,100,100,0
9/28/23 1:09,13:13:09,25,25,100,100,100,100,0
9/28/23 1:09,13:13:10,25,25,100,100,100,100,0
9/28/23 1:10,13:13:14,25,25,100,100,100,100,0
9/28/23 1:10,13:13:15,25,25,100,100,100,100,0
9/28/23 1:10,13:13:16,25,25,100,100,100,100,0
9/28/23 1:10,13:13:17,25,25,100,100,100,100,0
9/28/23 1:10,13:13:18,25,25,100,100,100,100,0
9/28/23 1:10,13:13:20,25,25,100,100,100,100,0
9/28/23 1:10,13:13:21,25,25,100,100,100,100,0
9/28/23 1:10,13:13:22,25,25,100,100,100,100,0
9/28/23 1:10,13:13:23,25,25,100,100,100,100,0
9/28/23 1:10,13:13:24,25,25,100,100,100,100,0
9/28/23 1:10,13:13:25,25,25,100,100,100,100,0
9/28/23 1:10,13:13:26,25,25,100,100,100,100,0
9/28/23 1:10,13:13:27,25,25,100,100,100,100,0
9/28/23 1:10,13:13:28,25,25,100,100,100,100,0
9/28/23 1:10,13:13:32,25,25,100,100,100,100,0
9/28/23 1:10,13:13:33,25,25,100,100,100,100,0
9/28/23 1:10,13:13:34,25,25,100,100,100,100,0
9/28/23 1:10,13:13:38,25,25,100,100,100,100,0
9/28/23 1:10,13:13:39,25,25,100,100,100,100,0
9/28/23 1:10,13:13:40,25,25,100,100,100,100,0
9/28/23 1:10,13:13:41,25,25,100,100,100,100,0
9/28/23 1:10,13:13:42,25,25,100,100,100,100,0
9/28/23 1:10,13:13:43,25,25,100,100,100,100,0
9/28/23 1:10,13:13:44,25,25,100,100,100,100,0
9/28/23 1:10,13:13:46,25,25,100,100,100,100,0
9/28/23 1:10,13:13:49,25,25,100,100,100,100,0
9/28/23 1:10,13:13:50,25,25,100,100,100,100,0
9/28/23 1:10,13:13:52,25,25,100,100,100,100,0
9/28/23 1:10,13:13:53,25,25,100,100,100,100,0
9/28/23 1:10,13:13:55,25,25,100,100,100,100,0
9/28/23 1:10,13:13:56,25,25,100,100,100,100,0
9/28/23 1:10,13:14:02,25,25,100,100,100,100,0
9/28/23 1:10,13:14:04,25,25,100,100,100,100,0
9/28/23 1:10,13:14:07,25,25,100,100,100,100,0
9/28/23 1:10,13:14:08,25,25,100,100,100,100,0
9/28/23 1:10,13:14:09,25,25,100,100,100,100,0
9/28/23 1:11,13:14:12,25,25,100,100,100,100,0
9/28/23 1:11,13:14:13,25,25,100,100,100,100,0
9/28/23 1:11,13:14:14,25,25,100,100,100,100,0
9/28/23 1:11,13:14:17,25,25,100,100,100,100,0
9/28/23 1:11,13:14:18,25,25,100,100,100,100,0
9/28/23 1:11,13:14:29,25,25,100,100,100,100,0
9/28/23 1:11,13:14:30,25,25,100,100,100,100,0
9/28/23 1:11,13:14:31,25,25,100,100,100,100,0
9/28/23 1:11,13:14:33,25,25,100,100,100,100,0
9/28/23 1:11,13:14:34,25,25,100,100,100,100,0
9/28/23 1:11,13:14:35,25,25,100,100,100,100,0
9/28/23 1:11,13:14:36,25,25,100,100,100,100,0
9/28/23 1:11,13:14:41,25,25,100,100,100,100,0
9/28/23 1:11,13:14:42,25,25,100,100,100,100,0
9/28/23 1:11,13:14:43,25,25,100,100,100,100,0
9/28/23 1:11,13:14:45,25,25,100,100,100,100,0
9/28/23 1:11,13:14:48,25,25,100,100,100,100,0
9/28/23 1:11,13:14:49,25,25,100,100,100,100,0
9/28/23 1:11,13:14:51,25,25,100,100,100,100,0
9/28/23 1:11,13:14:52,25,25,100,100,100,100,0
9/28/23 1:11,13:14:56,25,25,100,100,100,100,0
9/28/23 1:11,13:14:57,25,25,100,100,100,100,0
9/28/23 1:11,13:15:09,25,25,100,100,100,100,0
9/28/23 1:12,13:15:12,25,25,100,100,100,100,0
9/28/23 1:12,13:15:15,25,25,100,100,100,100,0
9/28/23 1:12,13:15:16,25,25,100,100,100,100,0
9/28/23 1:12,13:15:21,25,25,100,100,100,100,0
9/28/23 1:12,13:15:22,25,25,100,100,100,100,0
9/28/23 1:12,13:15:23,25,25,100,100,100,100,0
9/28/23 1:12,13:15:24,25,25,100,100,100,100,0
9/28/23 1:12,13:15:27,25,25,100,100,100,100,0
9/28/23 1:12,13:15:28,25,25,100,100,100,100,0
9/28/23 1:12,13:15:30,25,25,100,100,100,100,0
9/28/23 1:12,13:15:32,25,25,100,100,100,100,0
9/28/23 1:12,13:15:39,25,25,100,100,100,100,0
9/28/23 1:12,13:15:40,25,25,100,100,100,100,0
9/28/23 1:12,13:15:42,25,25,100,100,100,100,0
9/28/23 1:12,13:15:43,25,25,100,100,100,100,0
9/28/23 1:12,13:15:44,25,25,100,100,100,100,0
9/28/23 1:12,13:15:46,25,25,100,100,100,100,0
9/28/23 1:12,13:15:47,25,25,100,100,100,100,0
9/28/23 1:12,13:15:48,25,25,100,100,100,100,0
9/28/23 1:12,13:15:53,25,25,100,100,100,100,0
9/28/23 1:12,13:15:54,25,25,100,100,100,100,0
9/28/23 1:12,13:16:00,25,25,100,100,100,100,0
9/28/23 1:12,13:16:01,25,25,100,100,100,100,0
9/28/23 1:12,13:16:03,25,25,100,100,100,100,0
9/28/23 1:12,13:16:04,25,25,100,100,100,100,0
9/28/23 1:12,13:16:05,25,25,100,100,100,100,0
9/28/23 1:12,13:16:07,25,25,100,100,100,100,0
9/28/23 1:13,13:16:12,25,25,100,100,100,100,0
9/28/23 1:13,13:16:16,25,25,100,100,100,100,0
9/28/23 1:13,13:16:17,25,25,100,100,100,100,0
9/28/23 1:13,13:16:18,25,25,100,100,100,100,0
9/28/23 1:13,13:16:23,25,25,100,100,100,100,0
9/28/23 1:13,13:16:24,25,25,100,100,100,100,0
9/28/23 1:13,13:16:50,25,25,100,100,100,100,0
9/28/23 1:13,13:16:51,25,25,100,100,100,100,0
9/28/23 1:13,13:17:00,25,25,100,100,100,100,0
9/28/23 1:13,13:17:01,25,25,100,100,100,100,0
9/28/23 1:13,13:17:03,25,25,100,100,100,100,0
9/28/23 1:13,13:17:04,25,25,100,100,100,100,0
9/28/23 1:13,13:17:06,25,25,100,100,100,100,0
9/28/23 1:13,13:17:08,25,25,100,100,100,100,0
9/28/23 1:14,13:17:21,25,25,100,100,100,100,0
9/28/23 1:14,13:17:22,25,25,100,100,100,100,0
9/28/23 1:14,13:17:35,25,25,100,100,100,100,0
9/28/23 1:14,13:17:36,25,25,100,100,100,100,0
9/28/23 1:14,13:17:51,25,25,100,100,100,100,0
9/28/23 1:14,13:17:52,25,25,100,100,100,100,0
9/28/23 1:14,13:18:03,25,25,100,100,100,100,0
9/28/23 1:14,13:18:04,25,25,100,100,100,100,0
9/28/23 1:16,13:19:46,25,25,100,100,100,100,0
9/28/23 1:16,13:19:47,25,25,100,100,100,100,0
9/28/23 1:17,13:20:34,25,25,100,100,100,100,0
9/28/23 1:17,13:20:35,25,25,100,100,100,100,0
9/28/23 1:17,13:21:05,25,25,100,100,100,100,0
9/28/23 1:17,13:21:06,25,25,100,100,100,100,0
9/28/23 1:18,13:21:47,25,25,100,100,100,100,0
9/28/23 1:18,13:21:49,25,25,100,100,100,100,0
9/28/23 1:18,13:22:00,25,25,100,100,100,100,0
9/28/23 1:18,13:22:02,25,25,100,100,100,100,0
9/28/23 1:19,13:22:45,25,25,100,100,100,100,0
9/28/23 1:19,13:22:49,25,25,100,100,100,100,0
9/28/23 1:20,13:23:30,25,25,100,100,100,100,0
9/28/23 1:20,13:23:31,25,25,100,100,100,100,0
9/28/23 1:20,13:23:43,25,25,100,100,100,100,0
9/28/23 1:20,13:23:44,25,25,100,100,100,100,0
9/28/23 1:20,13:23:53,25,25,100,100,100,100,0
9/28/23 1:20,13:23:55,25,25,100,100,100,100,0
9/28/23 1:20,13:23:56,25,25,100,100,100,100,0
9/28/23 1:20,13:23:57,25,25,100,100,100,100,0
9/28/23 1:20,13:23:58,25,25,100,100,100,100,0
9/28/23 1:20,13:24:08,25,25,100,100,100,100,0
9/28/23 1:21,13:24:13,25,25,100,100,100,100,0
9/28/23 1:21,13:24:14,25,25,100,100,100,100,0
9/28/23 1:21,13:24:21,25,25,100,100,100,100,0
9/28/23 1:21,13:24:22,25,25,100,100,100,100,0
9/28/23 1:21,13:24:23,25,25,100,100,100,100,0
9/28/23 1:21,13:24:28,25,25,100,100,100,100,0
9/28/23 1:21,13:24:39,25,25,100,100,100,100,0
9/28/23 1:21,13:24:47,25,25,100,100,100,100,0
9/28/23 1:21,13:24:53,25,25,100,100,100,100,0
9/28/23 1:21,13:24:57,25,25,100,100,100,100,0
9/28/23 1:21,13:25:03,25,25,100,100,100,100,0
9/28/23 1:21,13:25:09,25,25,100,100,100,100,0
9/28/23 1:22,13:25:15,25,25,100,100,100,100,0
9/28/23 1:22,13:25:21,25,25,100,100,100,100,0
9/28/23 1:22,13:25:22,25,25,100,100,100,100,0
9/28/23 1:22,13:25:32,25,25,100,100,100,100,0
9/28/23 1:22,13:25:34,25,25,100,100,100,100,0
9/28/23 1:22,13:25:44,25,25,100,100,100,100,0
9/28/23 1:22,13:25:45,25,25,100,100,100,100,0
9/28/23 1:22,13:25:46,25,25,100,100,100,100,0
9/28/23 1:22,13:25:47,25,25,100,100,100,100,0
9/28/23 1:22,13:25:58,25,25,100,100,100,100,0
9/28/23 1:22,13:25:59,25,25,100,100,100,100,0
9/28/23 1:23,13:26:28,25,25,100,100,100,100,0
9/28/23 1:23,13:26:30,25,25,100,100,100,100,0
9/28/23 1:23,13:26:33,25,25,100,100,100,100,0
9/28/23 1:23,13:26:38,25,25,100,100,100,100,0
9/28/23 1:23,13:26:42,25,25,100,100,100,100,0
9/28/23 1:23,13:26:43,25,25,100,100,100,100,0
9/28/23 1:23,13:26:54,25,25,100,100,100,100,0
9/28/23 1:23,13:26:55,25,25,100,100,100,100,0
9/28/23 1:23,13:26:57,25,25,100,100,100,100,0
9/28/23 1:23,13:27:00,25,25,100,100,100,100,0
9/28/23 1:24,13:27:18,25,25,100,100,100,100,0
9/28/23 1:24,13:27:23,25,25,100,100,100,100,0
9/28/23 1:24,13:27:39,25,25,100,100,100,100,0
9/28/23 1:24,13:27:40,25,25,100,100,100,100,0
9/28/23 1:24,13:27:46,25,25,100,100,100,100,0
9/28/23 1:24,13:27:48,25,25,100,100,100,100,0
9/28/23 1:24,13:27:56,25,25,100,100,100,100,0
9/28/23 1:24,13:27:57,25,25,100,100,100,100,0
9/28/23 1:24,13:28:00,25,25,100,100,100,100,0
9/28/23 1:24,13:28:03,25,25,100,100,100,100,0
9/28/23 1:24,13:28:10,25,25,100,100,100,100,0
9/28/23 1:25,13:28:12,25,25,100,100,100,100,0
9/28/23 1:25,13:28:13,25,25,100,100,100,100,0
9/28/23 1:25,13:28:14,25,25,100,100,100,100,0
9/28/23 1:25,13:28:52,25,25,100,100,100,100,0
9/28/23 1:25,13:28:53,25,25,100,100,100,100,0
9/28/23 1:25,13:28:54,25,25,100,100,100,100,0
9/28/23 1:25,13:28:55,25,25,100,100,100,100,0
9/28/23 1:25,13:29:00,25,25,100,100,100,100,0
9/28/23 1:25,13:29:02,25,25,100,100,100,100,0
9/28/23 1:26,13:29:21,25,25,100,100,100,100,0
9/28/23 1:26,13:29:22,25,25,100,100,100,100,0
9/28/23 1:26,13:29:29,25,25,100,100,100,100,0
9/28/23 1:26,13:29:30,25,25,100,100,100,100,0
9/28/23 1:26,13:29:41,25,25,100,100,100,100,0
9/28/23 1:26,13:29:44,25,25,100,100,100,100,0
9/28/23 1:26,13:29:47,25,25,100,100,100,100,0
9/28/23 1:26,13:29:48,25,25,100,100,100,100,0
9/28/23 1:26,13:29:52,25,25,100,100,100,100,0
9/28/23 1:26,13:29:54,25,25,100,100,100,100,0
9/28/23 1:26,13:29:55,25,25,100,100,100,100,0
9/28/23 1:26,13:29:57,25,25,100,100,100,100,0
9/28/23 1:26,13:30:03,25,25,100,100,100,100,0
9/28/23 1:26,13:30:06,25,25,100,100,100,100,0
9/28/23 1:26,13:30:09,25,25,100,100,100,100,0
9/28/23 1:26,13:30:10,25,25,100,100,100,100,0
9/28/23 1:27,13:30:12,25,25,100,100,100,100,0
9/28/23 1:27,13:30:14,25,25,100,100,100,100,0
9/28/23 1:27,13:30:25,25,25,100,100,100,100,0
9/28/23 1:27,13:30:26,25,25,100,100,100,100,0
9/28/23 1:27,13:30:32,25,25,100,100,100,100,0
9/28/23 1:27,13:30:34,25,25,100,100,100,100,0
9/28/23 1:27,13:30:39,25,25,100,100,100,100,0
9/28/23 1:27,13:30:41,25,25,100,100,100,100,0
9/28/23 1:28,13:31:19,25,25,100,100,100,100,0
9/28/23 1:28,13:31:20,25,25,100,100,100,100,0
9/28/23 1:28,13:31:59,25,25,100,100,100,100,0
9/28/23 1:28,13:32:00,25,25,100,100,100,100,0
9/28/23 1:29,13:32:29,25,25,100,100,100,100,0
9/28/23 1:29,13:32:30,25,25,100,100,100,100,0
9/28/23 1:29,13:32:31,25,25,100,100,100,100,0
9/28/23 1:29,13:32:33,25,25,100,100,100,100,0
9/28/23 1:29,13:32:57,25,25,100,100,100,100,0
9/28/23 1:29,13:32:58,25,25,100,100,100,100,0
9/28/23 1:29,13:33:06,25,25,100,100,100,100,0
9/28/23 1:29,13:33:07,25,25,100,100,100,100,0
9/28/23 1:29,13:33:11,25,25,100,100,100,100,0
9/28/23 1:30,13:33:12,25,25,100,100,100,100,0
9/28/23 1:30,13:33:44,25,25,100,100,100,100,0
9/28/23 1:30,13:33:45,25,25,100,100,100,100,0
9/28/23 1:30,13:34:00,25,25,100,100,100,100,0
9/28/23 1:30,13:34:01,25,25,100,100,100,100,0
9/28/23 1:33,13:36:12,25,25,100,100,100,100,0
9/28/23 1:33,13:36:13,25,25,100,100,100,100,0
9/28/23 1:33,13:36:19,25,25,100,100,100,100,0
9/28/23 1:33,13:36:20,25,25,100,100,100,100,0
9/28/23 1:33,13:36:28,25,25,100,100,100,100,0
9/28/23 1:33,13:36:29,25,25,100,100,100,100,0
9/28/23 1:34,13:37:59,25,25,100,100,100,100,0
9/28/23 1:34,13:38:00,25,25,100,100,100,100,0
9/28/23 1:36,13:39:22,25,25,100,100,100,100,0
9/28/23 1:36,13:39:23,25,25,100,100,100,100,0
9/28/23 1:37,13:40:12,25,25,100,100,100,100,0
9/28/23 1:37,13:40:15,25,25,100,100,100,100,0
9/28/23 1:37,13:40:36,25,25,100,100,100,100,0
9/28/23 1:37,13:40:37,25,25,100,100,100,100,0
9/28/23 1:37,13:40:41,25,25,100,100,100,100,0
9/28/23 1:37,13:40:42,25,25,100,100,100,100,0
9/28/23 1:37,13:40:50,25,25,100,100,100,100,0
9/28/23 1:37,13:40:52,25,25,100,100,100,100,0
9/28/23 1:38,13:41:17,25,25,100,100,100,100,0
9/28/23 1:38,13:41:22,25,25,100,100,100,100,0
9/28/23 1:38,13:41:29,25,25,100,100,100,100,0
9/28/23 1:38,13:41:30,25,25,100,100,100,100,0
9/28/23 1:38,13:41:38,25,25,100,100,100,100,0
9/28/23 1:38,13:41:39,25,25,100,100,100,100,0
9/28/23 1:38,13:41:41,25,25,100,100,100,100,0
9/28/23 1:38,13:41:42,25,25,100,100,100,100,0
9/28/23 1:38,13:42:11,25,25,100,100,100,100,0
9/28/23 1:39,13:42:12,25,25,100,100,100,100,0
9/28/23 1:39,13:42:18,25,25,100,100,100,100,0
9/28/23 1:39,13:42:19,25,25,100,100,100,100,0
9/28/23 1:39,13:42:20,25,25,100,100,100,100,0
9/28/23 1:39,13:42:22,25,25,100,100,100,100,0
9/28/23 1:39,13:42:38,25,25,100,100,100,100,0
9/28/23 1:39,13:42:39,25,25,100,100,100,100,0
9/28/23 1:39,13:42:40,25,25,100,100,100,100,0
9/28/23 1:39,13:42:45,25,25,100,100,100,100,0
9/28/23 1:39,13:42:48,25,25,100,100,100,100,0
9/28/23 1:39,13:42:54,25,25,100,100,100,100,0
9/28/23 1:39,13:42:55,25,25,100,100,100,100,0
9/28/23 1:39,13:42:57,25,25,100,100,100,100,0
9/28/23 1:39,13:42:58,25,25,100,100,100,100,0
9/28/23 1:39,13:43:09,25,25,100,100,100,100,0
9/28/23 1:40,13:43:12,25,25,100,100,100,100,0
9/28/23 1:40,13:43:13,25,25,100,100,100,100,0
9/28/23 1:40,13:43:17,25,25,100,100,100,100,0
9/28/23 1:40,13:43:20,25,25,100,100,100,100,0
9/28/23 1:40,13:43:21,25,25,100,100,100,100,0
9/28/23 1:40,13:43:22,25,25,100,100,100,100,0
9/28/23 1:40,13:43:23,25,25,100,100,100,100,0
9/28/23 1:40,13:43:28,25,25,100,100,100,100,0
9/28/23 1:40,13:43:29,25,25,100,100,100,100,0
9/28/23 1:40,13:43:31,25,25,100,100,100,100,0
9/28/23 1:40,13:43:33,25,25,100,100,100,100,0
9/28/23 1:40,13:43:34,25,25,100,100,100,100,0
9/28/23 1:40,13:43:58,25,25,100,100,100,100,0
9/28/23 1:40,13:44:03,25,25,100,100,100,100,0
9/28/23 1:40,13:44:07,25,25,100,100,100,100,0
9/28/23 1:40,13:44:08,25,25,100,100,100,100,0
9/28/23 1:40,13:44:11,25,25,100,100,100,100,0
9/28/23 1:41,13:44:14,25,25,100,100,100,100,0
9/28/23 1:41,13:44:17,25,25,100,100,100,100,0
9/28/23 1:41,13:44:18,25,25,100,100,100,100,0
9/28/23 1:41,13:44:19,25,25,100,100,100,100,0
9/28/23 1:41,13:44:20,25,25,100,100,100,100,0
9/28/23 1:41,13:44:22,25,25,100,100,100,100,0
9/28/23 1:41,13:44:25,25,25,100,100,100,100,0
9/28/23 1:41,13:44:26,25,25,100,100,100,100,0
9/28/23 1:41,13:44:29,25,25,100,100,100,100,0
9/28/23 1:41,13:44:30,25,25,100,100,100,100,0
9/28/23 1:41,13:44:35,25,25,100,100,100,100,0
9/28/23 1:41,13:44:36,25,25,100,100,100,100,0
9/28/23 1:41,13:44:37,25,25,100,100,100,100,0
9/28/23 1:41,13:44:40,25,25,100,100,100,100,0
9/28/23 1:41,13:44:46,25,25,100,100,100,100,0
9/28/23 1:41,13:44:49,25,25,100,100,100,100,0
9/28/23 1:41,13:44:52,25,25,100,100,100,100,0
9/28/23 1:41,13:44:53,25,25,100,100,100,100,0
9/28/23 1:41,13:45:11,25,25,100,100,100,100,0
9/28/23 1:42,13:45:15,25,25,100,100,100,100,0
9/28/23 1:42,13:45:16,25,25,100,100,100,100,0
9/28/23 1:42,13:45:19,25,25,100,100,100,100,0
9/28/23 1:42,13:45:20,25,25,100,100,100,100,0
9/28/23 1:42,13:45:24,25,25,100,100,100,100,0
9/28/23 1:42,13:45:33,25,25,100,100,100,100,0
9/28/23 1:42,13:45:34,25,25,100,100,100,100,0
9/28/23 1:42,13:45:38,25,25,100,100,100,100,0
9/28/23 1:42,13:45:40,25,25,100,100,100,100,0
9/28/23 1:42,13:45:43,25,25,100,100,100,100,0
9/28/23 1:42,13:45:44,25,25,100,100,100,100,0
9/28/23 1:42,13:45:45,25,25,100,100,100,100,0
9/28/23 1:42,13:45:46,25,25,100,100,100,100,0
9/28/23 1:42,13:45:47,25,25,100,100,100,100,0
9/28/23 1:42,13:45:48,25,25,100,100,100,100,0
9/28/23 1:42,13:45:49,25,25,100,100,100,100,0
9/28/23 1:42,13:45:52,25,25,100,100,100,100,0
9/28/23 1:42,13:45:53,25,25,100,100,100,100,0
