Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Mona,,,,,,,
Project,MA-P4VP-1-Butanol-Acetone-Ethyl acetate-2,4,6-TrimethylPyridine,,,,,
Reactor1,15.17 mg/ml P4VP in 1-Butanol,,,,,,,
Reactor2,14.86 mg/ml P4VP in Acetone,,,,,,,
Reactor3,14.59 mg/ml P4VP in Ethyl acetate,,,,,,,
Reactor4,15.53 mg/ml P4VP in 2,4,6-TrimethylPyridine,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,P4VP:41,,,,,,,
solvent_ids,1-butanol:6,Acetone:16,Ethyl acetate:19,"2,4,6-TrimethylPyridine:44",,,,
Start of Experiment,9/28/23 12:05,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,B,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,13, sec,,,,
Tune,,,,,,,,
9/28/23 19:39,7:33:44,54.9,54.8,100,100,100,100,0
9/28/23 19:39,7:33:50,54.9,54.8,100,100,100,100,0
9/28/23 19:39,7:33:51,54.9,54.9,100,100,100,100,0
9/28/23 19:39,7:33:56,55,54.9,100,100,100,100,0
9/28/23 19:40,7:34:02,55,54.9,100,100,100,100,0
9/28/23 19:40,7:34:03,55,55,100,100,100,100,0
9/28/23 19:40,7:34:08,55.1,55,100,100,100,100,0
9/28/23 19:40,7:34:15,55.1,55,100,100,100,100,0
9/28/23 19:40,7:34:16,55.1,55.1,100,100,100,100,0
9/28/23 19:40,7:34:21,55.2,55.1,100,100,100,100,0
9/28/23 19:40,7:34:28,55.2,55.1,100,100,100,100,0
9/28/23 19:40,7:34:29,55.2,55.2,100,100,100,100,0
9/28/23 19:40,7:34:33,55.3,55.2,100,100,100,100,0
9/28/23 19:40,7:34:38,55.3,55.2,100,100,100,100,0
9/28/23 19:40,7:34:39,55.3,55.3,100,100,100,100,0
9/28/23 19:40,7:34:44,55.4,55.3,100,100,100,100,0
9/28/23 19:40,7:34:50,55.4,55.3,100,100,100,100,0
9/28/23 19:40,7:34:51,55.4,55.4,100,100,100,100,0
9/28/23 19:40,7:34:56,55.5,55.4,100,100,100,100,0
9/28/23 19:41,7:35:01,55.5,55.4,100,100,100,100,0
9/28/23 19:41,7:35:02,55.5,55.5,100,100,100,100,0
9/28/23 19:41,7:35:08,55.6,55.5,100,100,100,100,0
9/28/23 19:41,7:35:14,55.6,55.5,100,100,100,100,0
9/28/23 19:41,7:35:15,55.6,55.6,100,100,100,100,0
9/28/23 19:41,7:35:20,55.7,55.6,100,100,100,100,0
9/28/23 19:41,7:35:25,55.7,55.6,100,100,100,100,0
9/28/23 19:41,7:35:26,55.7,55.7,100,100,100,100,0
9/28/23 19:41,7:35:27,55.7,55.6,100,100,100,100,0
9/28/23 19:41,7:35:28,55.7,55.7,100,100,100,100,0
9/28/23 19:41,7:35:29,55.7,55.7,100,100,100,100,0
9/28/23 19:41,7:35:30,55.7,55.7,100,100,100,100,0
9/28/23 19:41,7:35:32,55.8,55.7,100,100,100,100,0
9/28/23 19:41,7:35:39,55.8,55.7,100,100,100,100,0
9/28/23 19:41,7:35:40,55.8,55.8,100,100,100,100,0
9/28/23 19:41,7:35:45,55.9,55.8,100,100,100,100,0
9/28/23 19:41,7:35:51,55.9,55.8,100,100,100,100,0
9/28/23 19:41,7:35:52,55.9,55.9,100,100,100,100,0
9/28/23 19:41,7:35:56,56,55.9,100,100,100,100,0
9/28/23 19:41,7:36:00,56,55.9,100,100,100,100,0
9/28/23 19:42,7:36:01,56,55.9,100,100,100,100,0
9/28/23 19:42,7:36:02,56,56,100,100,100,100,0
9/28/23 19:42,7:36:03,56,56,100,100,100,100,0
9/28/23 19:42,7:36:04,56,56,100,100,100,100,0
9/28/23 19:42,7:36:05,56,56,100,100,100,100,0
9/28/23 19:42,7:36:06,56,56,100,100,100,100,0
9/28/23 19:42,7:36:07,56,56,100,100,100,100,0
9/28/23 19:42,7:36:08,56.1,56,100,100,100,100,0
9/28/23 19:42,7:36:14,56.1,56,100,100,100,100,0
9/28/23 19:42,7:36:15,56.1,56.1,100,100,100,100,0
9/28/23 19:42,7:36:16,56.1,56.1,100,100,100,100,0
9/28/23 19:42,7:36:17,56.1,56.1,100,100,100,100,0
9/28/23 19:42,7:36:20,56.2,56.1,100,100,100,100,0
9/28/23 19:42,7:36:22,56.2,56.1,100,100,100,100,0
9/28/23 19:42,7:36:23,56.2,56.1,100,100,100,100,0
9/28/23 19:42,7:36:24,56.2,56.1,100,100,100,100,0
9/28/23 19:42,7:36:25,56.2,56.1,100,100,100,100,0
9/28/23 19:42,7:36:26,56.2,56.2,100,100,100,100,0
9/28/23 19:42,7:36:27,56.2,56.2,100,100,100,100,0
9/28/23 19:42,7:36:29,56.2,56.2,100,100,100,100,0
9/28/23 19:42,7:36:30,56.2,56.2,100,100,100,100,0
9/28/23 19:42,7:36:31,56.2,56.2,100,100,100,100,0
9/28/23 19:42,7:36:32,56.3,56.2,100,100,100,100,0
9/28/23 19:42,7:36:33,56.3,56.2,100,100,100,100,0
9/28/23 19:42,7:36:37,56.3,56.2,100,100,100,100,0
9/28/23 19:42,7:36:38,56.3,56.3,100,100,100,100,0
9/28/23 19:42,7:36:39,56.3,56.3,100,100,100,100,0
9/28/23 19:42,7:36:40,56.3,56.3,100,100,100,100,0
9/28/23 19:42,7:36:41,56.3,56.3,100,100,100,100,0
9/28/23 19:42,7:36:44,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:45,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:46,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:47,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:48,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:50,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:52,56.4,56.3,100,100,100,100,0
9/28/23 19:42,7:36:53,56.4,56.4,100,100,100,100,0
9/28/23 19:42,7:36:54,56.4,56.4,100,100,100,100,0
9/28/23 19:42,7:36:55,56.4,56.4,100,100,100,100,0
9/28/23 19:42,7:36:57,56.5,56.4,100,100,100,100,0
9/28/23 19:42,7:36:58,56.5,56.4,100,100,100,100,0
9/28/23 19:42,7:37:00,56.5,56.4,100,100,100,100,0
9/28/23 19:43,7:37:02,56.5,56.4,100,100,100,100,0
9/28/23 19:43,7:37:03,56.5,56.5,100,100,100,100,0
9/28/23 19:43,7:37:08,56.6,56.5,100,100,100,100,0
9/28/23 19:43,7:37:14,56.6,56.5,100,100,100,100,0
9/28/23 19:43,7:37:15,56.6,56.6,100,100,100,100,0
9/28/23 19:43,7:37:19,56.6,56.6,100,100,100,100,0
9/28/23 19:43,7:37:20,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:21,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:22,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:23,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:24,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:26,56.7,56.6,100,100,100,100,0
9/28/23 19:43,7:37:27,56.7,56.7,100,100,100,100,0
9/28/23 19:43,7:37:32,56.8,56.7,100,100,100,100,0
9/28/23 19:43,7:37:33,56.8,56.7,100,100,100,100,0
9/28/23 19:43,7:37:34,56.8,56.7,100,100,100,100,0
9/28/23 19:43,7:37:38,56.8,56.7,100,100,100,100,0
9/28/23 19:43,7:37:39,56.8,56.8,100,100,100,100,0
9/28/23 19:43,7:37:44,56.9,56.8,100,100,100,100,0
9/28/23 19:43,7:37:50,56.9,56.8,100,100,100,100,0
9/28/23 19:43,7:37:51,56.9,56.9,100,100,100,100,0
9/28/23 19:43,7:37:56,57,56.9,100,100,100,100,0
9/28/23 19:44,7:38:02,57,56.9,100,100,100,100,0
9/28/23 19:44,7:38:03,57,57,100,100,100,100,0
9/28/23 19:44,7:38:09,57.1,57,100,100,100,100,0
9/28/23 19:44,7:38:10,57.1,57,100,100,100,100,0
9/28/23 19:44,7:38:12,57.1,57,100,100,100,100,0
9/28/23 19:44,7:38:13,57.1,57,100,100,100,100,0
9/28/23 19:44,7:38:14,57.1,57.1,100,100,100,100,0
9/28/23 19:44,7:38:15,57.1,57.1,100,100,100,100,0
9/28/23 19:44,7:38:18,57.1,57.1,100,100,100,100,0
9/28/23 19:44,7:38:20,57.2,57.1,100,100,100,100,0
9/28/23 19:44,7:38:21,57.2,57.1,100,100,100,100,0
9/28/23 19:44,7:38:24,57.2,57.1,100,100,100,100,0
9/28/23 19:44,7:38:25,57.2,57.1,100,100,100,100,0
9/28/23 19:44,7:38:26,57.2,57.2,100,100,100,100,0
9/28/23 19:44,7:38:32,57.3,57.2,100,100,100,100,0
9/28/23 19:44,7:38:38,57.3,57.2,100,100,100,100,0
9/28/23 19:44,7:38:39,57.3,57.3,100,100,100,100,0
9/28/23 19:44,7:38:44,57.4,57.3,100,100,100,100,0
9/28/23 19:44,7:38:49,57.4,57.3,100,100,100,100,0
9/28/23 19:44,7:38:50,57.4,57.4,100,100,100,100,0
9/28/23 19:44,7:38:56,57.5,57.4,100,100,100,100,0
9/28/23 19:45,7:39:02,57.5,57.4,100,100,100,100,0
9/28/23 19:45,7:39:03,57.5,57.5,100,100,100,100,0
9/28/23 19:45,7:39:08,57.6,57.5,100,100,100,100,0
9/28/23 19:45,7:39:14,57.6,57.5,100,100,100,100,0
9/28/23 19:45,7:39:15,57.6,57.6,100,100,100,100,0
9/28/23 19:45,7:39:20,57.7,57.6,100,100,100,100,0
9/28/23 19:45,7:39:26,57.7,57.6,100,100,100,100,0
9/28/23 19:45,7:39:27,57.7,57.7,100,100,100,100,0
9/28/23 19:45,7:39:28,57.7,57.7,100,100,100,100,0
9/28/23 19:45,7:39:29,57.7,57.7,100,100,100,100,0
9/28/23 19:45,7:39:30,57.7,57.7,100,100,100,100,0
9/28/23 19:45,7:39:32,57.8,57.7,100,100,100,100,0
9/28/23 19:45,7:39:36,57.8,57.7,100,100,100,100,0
9/28/23 19:45,7:39:37,57.8,57.7,100,100,100,100,0
9/28/23 19:45,7:39:38,57.8,57.8,100,100,100,100,0
9/28/23 19:45,7:39:40,57.8,57.8,100,100,100,100,0
9/28/23 19:45,7:39:42,57.8,57.8,100,100,100,100,0
9/28/23 19:45,7:39:44,57.9,57.8,100,100,100,100,0
9/28/23 19:45,7:39:45,57.9,57.8,100,100,100,100,0
9/28/23 19:45,7:39:49,57.9,57.8,100,100,100,100,0
9/28/23 19:45,7:39:50,57.9,57.9,100,100,100,100,0
9/28/23 19:45,7:39:56,58,57.9,100,100,100,100,0
9/28/23 19:46,7:40:02,58,57.9,100,100,100,100,0
9/28/23 19:46,7:40:03,58,58,100,100,100,100,0
9/28/23 19:46,7:40:08,58.1,58,100,100,100,100,0
9/28/23 19:46,7:40:13,58.1,58,100,100,100,100,0
9/28/23 19:46,7:40:14,58.1,58.1,100,100,100,100,0
9/28/23 19:46,7:40:20,58.2,58.1,100,100,100,100,0
9/28/23 19:46,7:40:26,58.2,58.1,100,100,100,100,0
9/28/23 19:46,7:40:27,58.2,58.2,100,100,100,100,0
9/28/23 19:46,7:40:31,58.3,58.2,100,100,100,100,0
9/28/23 19:46,7:40:38,58.3,58.2,100,100,100,100,0
9/28/23 19:46,7:40:39,58.3,58.3,100,100,100,100,0
9/28/23 19:46,7:40:44,58.4,58.3,100,100,100,100,0
9/28/23 19:46,7:40:50,58.4,58.3,100,100,100,100,0
9/28/23 19:46,7:40:51,58.4,58.4,100,100,100,100,0
9/28/23 19:46,7:40:54,58.4,58.4,100,100,100,100,0
9/28/23 19:46,7:40:55,58.4,58.4,100,100,100,100,0
9/28/23 19:46,7:40:56,58.5,58.4,100,100,100,100,0
9/28/23 19:47,7:41:02,58.5,58.4,100,100,100,100,0
9/28/23 19:47,7:41:03,58.5,58.5,100,100,100,100,0
9/28/23 19:47,7:41:04,58.5,58.5,100,100,100,100,0
9/28/23 19:47,7:41:05,58.5,58.5,100,100,100,100,0
9/28/23 19:47,7:41:08,58.6,58.5,100,100,100,100,0
9/28/23 19:47,7:41:13,58.6,58.5,100,100,100,100,0
9/28/23 19:47,7:41:14,58.6,58.6,100,100,100,100,0
9/28/23 19:47,7:41:20,58.7,58.6,100,100,100,100,0
9/28/23 19:47,7:41:21,58.7,58.6,100,100,100,100,0
9/28/23 19:47,7:41:22,58.7,58.6,100,100,100,100,0
9/28/23 19:47,7:41:25,58.7,58.6,100,100,100,100,0
9/28/23 19:47,7:41:26,58.7,58.7,100,100,100,100,0
9/28/23 19:47,7:41:27,58.7,58.7,100,100,100,100,0
9/28/23 19:47,7:41:31,58.7,58.7,100,100,100,100,0
9/28/23 19:47,7:41:32,58.8,58.7,100,100,100,100,0
9/28/23 19:47,7:41:33,58.8,58.7,100,100,100,100,0
9/28/23 19:47,7:41:34,58.8,58.7,100,100,100,100,0
9/28/23 19:47,7:41:37,58.8,58.7,100,100,100,100,0
9/28/23 19:47,7:41:38,58.8,58.8,100,100,100,100,0
9/28/23 19:47,7:41:43,58.9,58.8,100,100,100,100,0
9/28/23 19:47,7:41:44,58.9,58.8,100,100,100,100,0
9/28/23 19:47,7:41:45,58.9,58.8,100,100,100,100,0
9/28/23 19:47,7:41:49,58.9,58.8,100,100,100,100,0
9/28/23 19:47,7:41:50,58.9,58.9,100,100,100,100,0
9/28/23 19:47,7:41:51,58.9,58.9,100,100,100,100,0
9/28/23 19:47,7:41:54,58.9,58.9,100,100,100,100,0
9/28/23 19:47,7:41:56,59,58.9,100,100,100,100,0
9/28/23 19:47,7:42:00,59,58.9,100,100,100,100,0
9/28/23 19:48,7:42:02,59,58.9,100,100,100,100,0
9/28/23 19:48,7:42:03,59,59,100,100,100,100,0
9/28/23 19:48,7:42:04,59,59,100,100,100,100,0
9/28/23 19:48,7:42:08,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:09,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:10,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:11,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:12,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:13,59.1,59,100,100,100,100,0
9/28/23 19:48,7:42:14,59.1,59.1,100,100,100,100,0
9/28/23 19:48,7:42:20,59.2,59.1,100,100,100,100,0
9/28/23 19:48,7:42:26,59.2,59.1,100,100,100,100,0
9/28/23 19:48,7:42:27,59.2,59.2,100,100,100,100,0
9/28/23 19:48,7:42:32,59.3,59.2,100,100,100,100,0
9/28/23 19:48,7:42:37,59.3,59.2,100,100,100,100,0
9/28/23 19:48,7:42:38,59.3,59.3,100,100,100,100,0
9/28/23 19:48,7:42:39,59.3,59.3,100,100,100,100,0
9/28/23 19:48,7:42:40,59.3,59.3,100,100,100,100,0
9/28/23 19:48,7:42:42,59.3,59.3,100,100,100,100,0
9/28/23 19:48,7:42:44,59.4,59.3,100,100,100,100,0
9/28/23 19:48,7:42:47,59.4,59.3,100,100,100,100,0
9/28/23 19:48,7:42:48,59.4,59.3,100,100,100,100,0
9/28/23 19:48,7:42:49,59.4,59.3,100,100,100,100,0
9/28/23 19:48,7:42:50,59.4,59.4,100,100,100,100,0
9/28/23 19:48,7:42:55,59.5,59.4,100,100,100,100,0
9/28/23 19:48,7:43:00,59.5,59.4,100,100,100,100,0
9/28/23 19:49,7:43:01,59.5,59.5,100,100,100,100,0
9/28/23 19:49,7:43:05,59.5,59.5,100,100,100,100,0
9/28/23 19:49,7:43:06,59.5,59.5,100,100,100,100,0
9/28/23 19:49,7:43:07,59.6,59.5,100,100,100,100,0
9/28/23 19:49,7:43:13,59.6,59.5,100,100,100,100,0
9/28/23 19:49,7:43:14,59.6,59.6,100,100,100,100,0
9/28/23 19:49,7:43:20,59.7,59.6,100,100,100,100,0
9/28/23 19:49,7:43:25,59.7,59.6,100,100,100,100,0
9/28/23 19:49,7:43:26,59.7,59.6,100,100,100,100,0
9/28/23 19:49,7:43:27,59.7,59.7,100,100,100,100,0
9/28/23 19:49,7:43:32,59.8,59.7,100,100,100,100,0
9/28/23 19:49,7:43:38,59.8,59.7,100,100,100,100,0
9/28/23 19:49,7:43:39,59.8,59.8,100,100,100,100,0
9/28/23 19:49,7:43:44,59.9,59.8,100,100,100,100,0
9/28/23 19:49,7:43:49,59.9,59.8,100,100,100,100,0
9/28/23 19:49,7:43:50,59.9,59.9,100,100,100,100,0
9/28/23 19:49,7:43:56,60,59.9,100,100,100,100,0
9/28/23 19:50,7:44:01,60,59.9,100,100,100,100,0
9/28/23 19:50,7:44:04,60,60,100,100,100,100,0
9/28/23 19:51,7:45:17,60,60,100,100,100,100,0
9/28/23 19:51,7:45:19,60,60,100,100,100,100,0
9/28/23 19:51,7:45:20,60,60,100,100,100,100,0
9/28/23 19:51,7:45:21,60,60,100,100,100,100,0
9/28/23 19:51,7:45:22,60,60,100,100,100,100,0
9/28/23 19:51,7:45:34,60,60,100,100,100,100,0
9/28/23 19:51,7:45:35,60,60,100,100,100,100,0
9/28/23 19:51,7:45:38,60,60,100,100,100,100,0
9/28/23 19:51,7:45:39,60,60,100,100,100,100,0
9/28/23 19:51,7:45:42,60,60,100,100,100,100,0
9/28/23 19:51,7:45:44,60,60,100,100,100,100,0
9/28/23 19:51,7:45:50,60,60,100,100,100,100,0
9/28/23 19:51,7:45:51,60,60,100,100,100,100,0
9/28/23 19:51,7:45:53,60,60,100,100,100,100,0
9/28/23 19:51,7:45:55,60,60,100,100,100,100,0
9/28/23 19:51,7:45:56,60,60,100,100,100,100,0
9/28/23 19:51,7:45:58,60,60,100,100,100,100,0
9/28/23 19:51,7:45:59,60,60,100,100,100,100,0
9/28/23 19:51,7:46:00,60,60,100,100,100,100,0
9/28/23 19:52,7:46:01,60,60,100,100,100,100,0
9/28/23 19:52,7:46:05,60,60,100,100,100,100,0
9/28/23 19:52,7:46:06,60,60,100,100,100,100,0
9/28/23 19:52,7:46:07,60,60,100,100,100,100,0
9/28/23 19:52,7:46:08,60,60,100,100,100,100,0
9/28/23 19:52,7:46:10,60,60,100,100,100,100,0
9/28/23 19:52,7:46:12,60,60,100,100,100,100,0
9/28/23 19:52,7:46:19,60,60,100,100,100,100,0
9/28/23 19:52,7:46:20,60,60,100,100,100,100,0
9/28/23 19:52,7:46:21,60,60,100,100,100,100,0
9/28/23 19:52,7:46:36,60,60,100,100,100,100,0
9/28/23 19:52,7:46:37,60,60,100,100,100,100,0
9/28/23 19:53,7:47:28,60,60,100,100,100,100,0
9/28/23 19:53,7:47:31,60,60,100,100,100,100,0
9/28/23 19:53,7:47:34,60,60,100,100,100,100,0
9/28/23 19:53,7:47:36,60,60,100,100,100,100,0
9/28/23 19:53,7:47:41,60,60,100,100,100,100,0
9/28/23 19:53,7:47:51,60,60,100,100,100,100,0
9/28/23 19:53,7:47:53,60,60,100,100,100,100,0
9/28/23 19:53,7:47:54,60,60,100,100,100,100,0
9/28/23 19:53,7:47:55,60,60,100,100,100,100,0
9/28/23 19:55,7:49:39,60,60,100,100,100,100,0
9/28/23 19:55,7:49:40,60,60,100,100,100,100,0
9/28/23 19:55,7:49:51,60,60,100,100,100,100,0
9/28/23 19:55,7:49:54,60,60,100,100,100,100,0
9/28/23 19:55,7:50:00,60,60,100,100,100,100,0
9/28/23 19:56,7:50:02,60,60,100,100,100,100,0
9/28/23 19:56,7:50:03,60,60,100,100,100,100,0
9/28/23 19:56,7:50:06,60,60,100,100,100,100,0
9/28/23 19:56,7:50:07,60,60,100,100,100,100,0
9/28/23 19:56,7:50:12,60,60,100,100,100,100,0
9/28/23 19:56,7:50:13,60,60,100,100,100,100,0
9/28/23 19:56,7:50:14,60,60,100,100,100,100,0
9/28/23 19:56,7:50:15,60,60,100,100,100,100,0
9/28/23 19:56,7:50:16,60,60,100,100,100,100,0
9/28/23 19:56,7:50:17,60,60,100,100,100,100,0
9/28/23 19:56,7:50:18,60,60,100,100,100,100,0
9/28/23 19:56,7:50:19,60,60,100,100,100,100,0
9/28/23 19:56,7:50:23,60,60,100,100,100,100,0
9/28/23 19:56,7:50:25,60,60,100,100,100,100,0
9/28/23 19:56,7:50:29,60,60,100,100,100,100,0
9/28/23 19:56,7:50:32,60,60,100,100,100,100,0
9/28/23 19:56,7:50:35,60,60,100,100,100,100,0
9/28/23 19:56,7:50:37,60,60,100,100,100,100,0
9/28/23 19:56,7:50:43,60,60,100,100,100,100,0
9/28/23 19:56,7:50:44,60,60,100,100,100,100,0
9/28/23 19:56,7:50:45,60,60,100,100,100,100,0
9/28/23 19:56,7:50:46,60,60,100,100,100,100,0
9/28/23 19:56,7:50:49,60,60,100,100,100,100,0
9/28/23 19:56,7:50:50,60,60,100,100,100,100,0
9/28/23 19:56,7:50:52,60,60,100,100,100,100,0
9/28/23 19:56,7:50:53,60,60,100,100,100,100,0
9/28/23 19:56,7:50:54,60,60,100,100,100,100,0
9/28/23 19:56,7:50:55,60,60,100,100,100,100,0
9/28/23 19:56,7:50:59,60,60,100,100,100,100,0
9/28/23 19:56,7:51:00,60,60,100,100,100,100,0
9/28/23 19:57,7:51:05,60,60,100,100,100,100,0
9/28/23 19:57,7:51:08,60,60,100,100,100,100,0
9/28/23 19:57,7:51:21,60,60,100,100,100,100,0
9/28/23 19:57,7:51:22,60,60,100,100,100,100,0
9/28/23 19:57,7:51:23,60,60,100,100,100,100,0
9/28/23 19:57,7:51:24,60,60,100,100,100,100,0
9/28/23 19:57,7:51:38,60,60,100,100,100,100,0
9/28/23 19:57,7:51:39,60,60,100,100,100,100,0
9/28/23 19:57,7:51:54,60,60,100,100,100,100,0
9/28/23 19:57,7:51:55,60,60,100,100,100,100,0
9/28/23 19:58,7:52:21,60,60,100,100,100,100,0
9/28/23 19:58,7:52:24,60,60,100,100,100,100,0
9/28/23 19:58,7:52:42,60,60,100,100,100,100,0
9/28/23 19:58,7:52:50,60,60,100,100,100,100,0
9/28/23 19:58,7:52:52,60,60,100,100,100,100,0
9/28/23 19:58,7:52:55,60,60,100,100,100,100,0
9/28/23 19:58,7:53:00,60,60,100,100,100,100,0
9/28/23 20:01,7:55:24,60,60,100,100,100,100,0
9/28/23 20:01,7:55:25,60,60,100,100,100,100,0
9/28/23 20:01,7:55:33,60,60,100,100,100,100,0
9/28/23 20:01,7:55:40,60,60,100,100,100,100,0
9/28/23 20:01,7:55:42,60,60,100,100,100,100,0
9/28/23 20:01,7:55:47,60,60,100,100,100,100,0
9/28/23 20:01,7:55:50,60,60,100,100,100,100,0
9/28/23 20:01,7:55:51,60,60,100,100,100,100,0
9/28/23 20:01,7:55:52,60,60,100,100,100,100,0
9/28/23 20:01,7:55:53,60,60,100,100,100,100,0
9/28/23 20:02,7:56:03,60,60,100,100,100,100,0
9/28/23 20:02,7:56:04,60,60,100,100,100,100,0
9/28/23 20:02,7:56:07,60,60,100,100,100,100,0
9/28/23 20:02,7:56:08,60,60,100,100,100,100,0
9/28/23 20:02,7:56:14,60,60,100,100,100,100,0
9/28/23 20:02,7:56:15,60,60,100,100,100,100,0
9/28/23 20:02,7:56:16,60,60,100,100,100,100,0
9/28/23 20:02,7:56:17,60,60,100,100,100,100,0
9/28/23 20:02,7:56:19,60,60,100,100,100,100,0
9/28/23 20:02,7:56:20,60,60,100,100,100,100,0
9/28/23 20:02,7:56:25,60,60,100,100,100,100,0
9/28/23 20:02,7:56:26,60,60,100,100,100,100,0
9/28/23 20:02,7:56:28,60,60,100,100,100,100,0
9/28/23 20:02,7:56:29,60,60,100,100,100,100,0
9/28/23 20:02,7:56:34,60,60,100,100,100,100,0
9/28/23 20:02,7:56:35,60,60,100,100,100,100,0
9/28/23 20:02,7:56:36,60,60,100,100,100,100,0
9/28/23 20:02,7:56:38,60,60,100,100,100,100,0
9/28/23 20:02,7:56:48,60,60,100,100,100,100,0
9/28/23 20:02,7:56:49,60,60,100,100,100,100,0
9/28/23 20:02,7:56:52,60,60,100,100,100,100,0
9/28/23 20:02,7:56:53,60,60,100,100,100,100,0
9/28/23 20:02,7:56:58,60,60,100,100,100,100,0
9/28/23 20:02,7:56:59,60,60,100,100,100,100,0
9/28/23 20:03,7:57:04,60,60,100,100,100,100,0
9/28/23 20:03,7:57:06,60,60,100,100,100,100,0
9/28/23 20:03,7:57:08,60,60,100,100,100,100,0
9/28/23 20:03,7:57:09,60,60,100,100,100,100,0
9/28/23 20:03,7:57:10,60,60,100,100,100,100,0
9/28/23 20:03,7:57:14,60,60,100,100,100,100,0
9/28/23 20:03,7:57:15,60,60,100,100,100,100,0
9/28/23 20:03,7:57:19,60,60,100,100,100,100,0
9/28/23 20:03,7:57:20,60,60,100,100,100,100,0
9/28/23 20:03,7:57:24,60,60,100,100,100,100,0
9/28/23 20:03,7:57:25,60,60,100,100,100,100,0
9/28/23 20:03,7:57:27,60,60,100,100,100,100,0
9/28/23 20:03,7:57:28,60,60,100,100,100,100,0
9/28/23 20:03,7:57:30,60,60,100,100,100,100,0
9/28/23 20:03,7:57:31,60,60,100,100,100,100,0
9/28/23 20:03,7:57:32,60,60,100,100,100,100,0
9/28/23 20:03,7:57:33,60,60,100,100,100,100,0
9/28/23 20:03,7:57:34,60,60,100,100,100,100,0
9/28/23 20:03,7:57:35,60,60,100,100,100,100,0
9/28/23 20:03,7:57:39,60,60,100,100,100,100,0
9/28/23 20:03,7:57:43,60,60,100,100,100,100,0
9/28/23 20:03,7:57:45,60,60,100,100,100,100,0
9/28/23 20:03,7:57:47,60,60,100,100,100,100,0
9/28/23 20:03,7:57:54,60,60,100,100,100,100,0
9/28/23 20:03,7:57:55,60,60,100,100,100,100,0
9/28/23 20:04,7:58:07,60,60,100,100,100,100,0
9/28/23 20:04,7:58:09,60,60,100,100,100,100,0
9/28/23 20:04,7:58:11,60,60,100,100,100,100,0
9/28/23 20:04,7:58:12,60,60,100,100,100,100,0
9/28/23 20:04,7:58:19,60,60,100,100,100,100,0
9/28/23 20:04,7:58:20,60,60,100,100,100,100,0
9/28/23 20:04,7:58:22,60,60,100,100,100,100,0
9/28/23 20:04,7:58:23,60,60,100,100,100,100,0
9/28/23 20:04,7:58:32,60,60,100,100,100,100,0
9/28/23 20:04,7:58:33,60,60,100,100,100,100,0
9/28/23 20:04,7:58:38,60,60,100,100,100,100,0
9/28/23 20:04,7:58:43,60,60,100,100,100,100,0
9/28/23 20:04,7:58:44,60,60,100,100,100,100,0
9/28/23 20:04,7:58:45,60,60,100,100,100,100,0
9/28/23 20:05,7:59:11,60,60,100,100,100,100,0
9/28/23 20:05,7:59:12,60,60,100,100,100,100,0
9/28/23 20:07,8:01:38,60,60,100,100,100,100,0
9/28/23 20:07,8:01:41,60,60,100,100,100,100,0
9/28/23 20:07,8:01:42,60,60,100,100,100,100,0
9/28/23 20:07,8:01:46,60,60,100,100,100,100,0
9/28/23 20:07,8:01:47,60,60,100,100,100,100,0
9/28/23 20:07,8:01:48,60,60,100,100,100,100,0
9/28/23 20:07,8:01:49,60,60,100,100,100,100,0
9/28/23 20:07,8:01:51,60,60,100,100,100,100,0
9/28/23 20:07,8:01:52,60,60,100,100,100,100,0
9/28/23 20:07,8:01:54,60,60,100,100,100,100,0
9/28/23 20:07,8:01:57,60,60,100,100,100,100,0
9/28/23 20:07,8:01:58,60,60,100,100,100,100,0
9/28/23 20:07,8:01:59,60,60,100,100,100,100,0
9/28/23 20:08,8:02:02,60,60,100,100,100,100,0
9/28/23 20:08,8:02:04,60,60,100,100,100,100,0
9/28/23 20:08,8:02:09,60,60,100,100,100,100,0
9/28/23 20:08,8:02:11,60,60,100,100,100,100,0
9/28/23 20:08,8:02:12,60,60,100,100,100,100,0
