Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,"AM-PMMA-THF-Ethyl Acetate-1,2-dichlorobenzene-1,2-dichloroethane",2 Dichlorobenzene-1,2 Dichloroethane,,,,,
Reactor1,14.91 mg/ml PMMA in THF,,,,,,,
Reactor2,15.1 mg/ml PMMA in Ethyl Acetate,,,,,,,
Reactor3,"14.98 mg/ml PMMA in 1,2-dichlorobenzene",,,,,,,
Reactor4,"14.96 mg/ml PMMA in 1,2-dichloroethane",,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PMMA:33,,,,,,,
solvent_ids,THF:18,Ethyl Acetate:19,"1,2-dichlorobenzene:39","1,2-dichloroethane:37",,,,
Start of Experiment,11/10/23 12:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Stir (Bottom) at,900, rpm,,,,,,
Hold at,20, for ,21, sec,,,,
Tune,,,,,,,,
11/10/23 21:26,8:30:46,60,60,100,100,100,100,0
11/10/23 21:27,8:31:29,60,60,100,100,100,100,0
11/10/23 21:27,8:31:30,60,60,100,100,100,100,0
11/10/23 21:27,8:31:36,60,60,100,100,100,100,0
11/10/23 21:27,8:31:37,60,60,100,100,100,100,0
11/10/23 21:27,8:31:45,60,60,100,100,100,100,0
11/10/23 21:27,8:31:49,60,60,100,100,100,100,0
11/10/23 21:28,8:32:10,60,60,100,100,100,100,0
11/10/23 21:28,8:32:12,60,60,100,100,100,100,0
11/10/23 21:28,8:32:17,60,60,100,100,100,100,0
11/10/23 21:28,8:32:21,60,60,100,100,100,100,0
11/10/23 21:28,8:32:29,60,60,100,100,100,100,0
11/10/23 21:28,8:32:33,60,60,100,100,100,100,0
11/10/23 21:28,8:32:38,60,60,100,100,100,100,0
11/10/23 21:28,8:32:39,60,60,100,100,100,100,0
11/10/23 21:28,8:32:40,60,60,100,100,100,100,0
11/10/23 21:28,8:32:44,60,60,100,100,100,100,0
11/10/23 21:28,8:32:49,60,60,100,100,100,100,0
11/10/23 21:28,8:32:50,60,60,100,100,100,100,0
11/10/23 21:28,8:32:51,60,60,100,100,100,100,0
11/10/23 21:29,8:32:57,60,60,100,100,100,100,0
11/10/23 21:29,8:33:00,60,60,100,100,100,100,0
11/10/23 21:29,8:33:03,60,60,100,100,100,100,0
11/10/23 21:29,8:33:04,60,60,100,100,100,100,0
11/10/23 21:29,8:33:07,60,60,100,100,100,100,0
11/10/23 21:29,8:33:12,60,60,100,100,100,100,0
11/10/23 21:29,8:33:13,60,60,100,100,100,100,0
11/10/23 21:29,8:33:14,60,60,100,100,100,100,0
11/10/23 21:29,8:33:16,60,60,100,100,100,100,0
11/10/23 21:29,8:33:17,60,60,100,100,100,100,0
11/10/23 21:29,8:33:18,60,60,100,100,100,100,0
11/10/23 21:29,8:33:19,60,60,100,100,100,100,0
11/10/23 21:29,8:33:20,60,60,100,100,100,100,0
11/10/23 21:29,8:33:22,60,60,100,100,100,100,0
11/10/23 21:29,8:33:30,60,60,100,100,100,100,0
11/10/23 21:29,8:33:31,60,60,100,100,100,100,0
11/10/23 21:29,8:33:32,60,60,100,100,100,100,0
11/10/23 21:29,8:33:41,60,60,100,100,100,100,0
11/10/23 21:29,8:33:43,60,60,100,100,100,100,0
11/10/23 21:29,8:33:48,60,60,100,100,100,100,0
11/10/23 21:29,8:33:50,60,60,100,100,100,100,0
11/10/23 21:29,8:33:52,60,60,100,100,100,100,0
11/10/23 21:29,8:33:53,60,60,100,100,100,100,0
11/10/23 21:30,8:33:55,60,60,100,100,100,100,0
11/10/23 21:30,8:34:04,60,60,100,100,100,100,0
11/10/23 21:30,8:34:06,60,60,100,100,100,100,0
11/10/23 21:30,8:34:08,60,60,100,100,100,100,0
11/10/23 21:30,8:34:09,60,60,100,100,100,100,0
11/10/23 21:30,8:34:13,60,60,100,100,100,100,0
11/10/23 21:30,8:34:14,60,60,100,100,100,100,0
11/10/23 21:30,8:34:16,60,60,100,100,100,100,0
11/10/23 21:30,8:34:17,60,60,100,100,100,100,0
11/10/23 21:30,8:34:21,60,60,100,100,100,100,0
11/10/23 21:30,8:34:22,60,60,100,100,100,100,0
11/10/23 21:30,8:34:25,60,60,100,100,100,100,0
11/10/23 21:30,8:34:26,60,60,100,100,100,100,0
11/10/23 21:30,8:34:27,60,60,100,100,100,100,0
11/10/23 21:30,8:34:28,60,60,100,100,100,100,0
11/10/23 21:30,8:34:29,60,60,100,100,100,100,0
11/10/23 21:30,8:34:30,60,60,100,100,100,100,0
11/10/23 21:30,8:34:33,60,60,100,100,100,100,0
11/10/23 21:30,8:34:34,60,60,100,100,100,100,0
11/10/23 21:30,8:34:35,60,60,100,100,100,100,0
11/10/23 21:30,8:34:38,60,60,100,100,100,100,0
11/10/23 21:30,8:34:40,60,60,100,100,100,100,0
11/10/23 21:30,8:34:42,60,60,100,100,100,100,0
11/10/23 21:30,8:34:45,60,60,100,100,100,100,0
11/10/23 21:30,8:34:46,60,60,100,100,100,100,0
11/10/23 21:30,8:34:48,60,60,100,100,100,100,0
11/10/23 21:30,8:34:49,60,60,100,100,100,100,0
11/10/23 21:30,8:34:51,60,60,100,100,100,100,0
11/10/23 21:30,8:34:52,60,60,100,100,100,100,0
11/10/23 21:30,8:34:54,60,60,100,100,100,100,0
11/10/23 21:31,8:34:55,60,60,100,100,100,100,0
11/10/23 21:31,8:34:56,60,60,100,100,100,100,0
11/10/23 21:31,8:34:57,60,60,100,100,100,100,0
11/10/23 21:31,8:35:06,60,60,100,100,100,100,0
11/10/23 21:31,8:35:09,60,60,100,100,100,100,0
11/10/23 21:31,8:35:10,60,60,100,100,100,100,0
11/10/23 21:31,8:35:13,60,60,100,100,100,100,0
11/10/23 21:31,8:35:15,60,60,100,100,100,100,0
11/10/23 21:31,8:35:16,60,60,100,100,100,100,0
11/10/23 21:31,8:35:24,60,60,100,100,100,100,0
11/10/23 21:31,8:35:25,60,60,100,100,100,100,0
11/10/23 21:31,8:35:26,60,60,100,100,100,100,0
11/10/23 21:31,8:35:27,60,60,100,100,100,100,0
11/10/23 21:31,8:35:28,60,60,100,100,100,100,0
11/10/23 21:31,8:35:29,60,60,100,100,100,100,0
11/10/23 21:31,8:35:30,60,60,100,100,100,100,0
11/10/23 21:31,8:35:31,60,60,100,100,100,100,0
11/10/23 21:31,8:35:32,60,60,100,100,100,100,0
11/10/23 21:31,8:35:37,60,60,100,100,100,100,0
11/10/23 21:31,8:35:38,60,60,100,100,100,100,0
11/10/23 21:31,8:35:40,60,60,100,100,100,100,0
11/10/23 21:31,8:35:41,60,60,100,100,100,100,0
11/10/23 21:31,8:35:47,60,60,100,100,100,100,0
11/10/23 21:31,8:35:48,60,60,100,100,100,100,0
11/10/23 21:31,8:35:49,60,60,100,100,100,100,0
11/10/23 21:31,8:35:50,60,60,100,100,100,100,0
11/10/23 21:31,8:35:52,60,60,100,100,100,100,0
11/10/23 21:31,8:35:54,60,60,100,100,100,100,0
11/10/23 21:32,8:35:55,60,60,100,100,100,100,0
11/10/23 21:32,8:35:56,60,60,100,100,100,100,0
11/10/23 21:32,8:35:57,60,60,100,100,100,100,0
11/10/23 21:32,8:35:58,60,60,100,100,100,100,0
11/10/23 21:32,8:35:59,60,60,100,100,100,100,0
11/10/23 21:32,8:36:02,60,60,100,100,100,100,0
11/10/23 21:32,8:36:07,60,60,100,100,100,100,0
11/10/23 21:32,8:36:08,60,60,100,100,100,100,0
11/10/23 21:32,8:36:09,60,60,100,100,100,100,0
11/10/23 21:32,8:36:11,60,60,100,100,100,100,0
11/10/23 21:32,8:36:12,60,60,100,100,100,100,0
11/10/23 21:32,8:36:13,60,60,100,100,100,100,0
11/10/23 21:32,8:36:14,60,60,100,100,100,100,0
11/10/23 21:32,8:36:15,60,60,100,100,100,100,0
11/10/23 21:32,8:36:18,60,60,100,100,100,100,0
11/10/23 21:32,8:36:19,60,60,100,100,100,100,0
11/10/23 21:32,8:36:20,60,60,100,100,100,100,0
11/10/23 21:32,8:36:26,60,60,100,100,100,100,0
11/10/23 21:32,8:36:27,60,60,100,100,100,100,0
11/10/23 21:32,8:36:28,60,60,100,100,100,100,0
11/10/23 21:32,8:36:29,60,60,100,100,100,100,0
11/10/23 21:32,8:36:35,60,60,100,100,100,100,0
11/10/23 21:32,8:36:36,60,60,100,100,100,100,0
11/10/23 21:32,8:36:41,60,60,100,100,100,100,0
11/10/23 21:32,8:36:45,60,60,100,100,100,100,0
11/10/23 21:32,8:36:46,60,60,100,100,100,100,0
11/10/23 21:32,8:36:49,60,60,100,100,100,100,0
11/10/23 21:32,8:36:50,60,60,100,100,100,100,0
11/10/23 21:33,8:36:59,60,60,100,100,100,100,0
11/10/23 21:33,8:37:02,60,60,100,100,100,100,0
11/10/23 21:33,8:37:05,60,60,100,100,100,100,0
11/10/23 21:33,8:37:06,60,60,100,100,100,100,0
11/10/23 21:33,8:37:09,60,60,100,100,100,100,0
11/10/23 21:33,8:37:10,60,60,100,100,100,100,0
11/10/23 21:33,8:37:11,60,60,100,100,100,100,0
11/10/23 21:33,8:37:12,60,60,100,100,100,100,0
11/10/23 21:33,8:37:14,60,60,100,100,100,100,0
11/10/23 21:33,8:37:15,60,60,100,100,100,100,0
11/10/23 21:33,8:37:20,60,60,100,100,100,100,0
11/10/23 21:33,8:37:21,60,60,100,100,100,100,0
11/10/23 21:33,8:37:24,60,60,100,100,100,100,0
11/10/23 21:33,8:37:25,60,60,100,100,100,100,0
11/10/23 21:33,8:37:32,60,60,100,100,100,100,0
11/10/23 21:33,8:37:33,60,60,100,100,100,100,0
11/10/23 21:33,8:37:43,60,60,100,100,100,100,0
11/10/23 21:33,8:37:44,60,60,100,100,100,100,0
11/10/23 21:33,8:37:53,60,60,100,100,100,100,0
11/10/23 21:33,8:37:54,60,60,100,100,100,100,0
11/10/23 21:34,8:37:56,60,60,100,100,100,100,0
11/10/23 21:34,8:37:57,60,60,100,100,100,100,0
11/10/23 21:34,8:38:12,60,60,100,100,100,100,0
11/10/23 21:34,8:38:13,60,60,100,100,100,100,0
11/10/23 21:34,8:38:42,60,60,100,100,100,100,0
11/10/23 21:34,8:38:43,60,60,100,100,100,100,0
11/10/23 21:34,8:38:45,60,60,100,100,100,100,0
11/10/23 21:34,8:38:46,60,60,100,100,100,100,0
11/10/23 21:35,8:38:57,60,60,100,100,100,100,0
11/10/23 21:35,8:38:58,60,60,100,100,100,100,0
11/10/23 21:35,8:39:06,60,60,100,100,100,100,0
11/10/23 21:35,8:39:07,60,60,100,100,100,100,0
11/10/23 21:35,8:39:08,60,60,100,100,100,100,0
11/10/23 21:35,8:39:09,60,60,100,100,100,100,0
11/10/23 21:35,8:39:16,60,60,100,100,100,100,0
11/10/23 21:35,8:39:20,60,60,100,100,100,100,0
11/10/23 21:35,8:39:21,60,60,100,100,100,100,0
11/10/23 21:35,8:39:22,60,60,100,100,100,100,0
11/10/23 21:35,8:39:23,60,60,100,100,100,100,0
11/10/23 21:35,8:39:25,60,60,100,100,100,100,0
11/10/23 21:35,8:39:26,60,60,100,100,100,100,0
11/10/23 21:35,8:39:29,60,60,100,100,100,100,0
11/10/23 21:35,8:39:30,60,60,100,100,100,100,0
11/10/23 21:35,8:39:31,60,60,100,100,100,100,0
11/10/23 21:35,8:39:33,60,60,100,100,100,100,0
11/10/23 21:35,8:39:34,60,60,100,100,100,100,0
11/10/23 21:35,8:39:36,60,60,100,100,100,100,0
11/10/23 21:35,8:39:43,60,60,100,100,100,100,0
11/10/23 21:35,8:39:47,60,60,100,100,100,100,0
11/10/23 21:35,8:39:51,60,60,100,100,100,100,0
11/10/23 21:35,8:39:52,60,60,100,100,100,100,0
11/10/23 21:35,8:39:54,60,60,100,100,100,100,0
11/10/23 21:36,8:39:57,60,60,100,100,100,100,0
11/10/23 21:36,8:40:06,60,60,100,100,100,100,0
11/10/23 21:36,8:40:09,60,60,100,100,100,100,0
11/10/23 21:36,8:40:20,60,60,100,100,100,100,0
11/10/23 21:36,8:40:21,60,60,100,100,100,100,0
11/10/23 21:36,8:40:32,60,60,100,100,100,100,0
11/10/23 21:36,8:40:33,60,60,100,100,100,100,0
11/10/23 21:36,8:40:36,60,60,100,100,100,100,0
11/10/23 21:36,8:40:37,60,60,100,100,100,100,0
11/10/23 21:36,8:40:38,60,60,100,100,100,100,0
11/10/23 21:36,8:40:39,60,60,100,100,100,100,0
11/10/23 21:36,8:40:41,60,60,100,100,100,100,0
11/10/23 21:36,8:40:50,60,60,100,100,100,100,0
11/10/23 21:36,8:40:53,60,60,100,100,100,100,0
11/10/23 21:37,8:40:58,60,60,100,100,100,100,0
11/10/23 21:37,8:40:59,60,60,100,100,100,100,0
11/10/23 21:37,8:41:04,60,60,100,100,100,100,0
11/10/23 21:37,8:41:05,60,60.1,100,100,100,100,0
11/10/23 21:37,8:41:06,60,60,100,100,100,100,0
11/10/23 21:37,8:41:20,60,60,100,100,100,100,0
11/10/23 21:37,8:41:21,60,60,100,100,100,100,0
11/10/23 21:37,8:41:25,60,60,100,100,100,100,0
11/10/23 21:37,8:41:26,60,60,100,100,100,100,0
11/10/23 21:37,8:41:27,60,60,100,100,100,100,0
11/10/23 21:37,8:41:28,60,60,100,100,100,100,0
11/10/23 21:37,8:41:39,60,60,100,100,100,100,0
11/10/23 21:37,8:41:41,60,60,100,100,100,100,0
11/10/23 21:37,8:41:51,60,60,100,100,100,100,0
11/10/23 21:38,8:41:55,60,60,100,100,100,100,0
11/10/23 21:38,8:42:02,60,60,100,100,100,100,0
11/10/23 21:38,8:42:07,60,60,100,100,100,100,0
11/10/23 21:38,8:42:11,60,60,100,100,100,100,0
11/10/23 21:38,8:42:17,60,60,100,100,100,100,0
11/10/23 21:38,8:42:20,60,60,100,100,100,100,0
11/10/23 21:38,8:42:28,60,60,100,100,100,100,0
11/10/23 21:38,8:42:30,60,60,100,100,100,100,0
11/10/23 21:38,8:42:40,60,60,100,100,100,100,0
11/10/23 21:38,8:42:42,60,60,100,100,100,100,0
11/10/23 21:39,8:42:55,59.9,60,100,100,100,100,0
11/10/23 21:39,8:42:59,59.9,60,100,100,100,100,0
11/10/23 21:39,8:43:00,59.9,59.9,100,100,100,100,0
11/10/23 21:39,8:43:07,59.8,59.9,100,100,100,100,0
11/10/23 21:39,8:43:17,59.8,59.9,100,100,100,100,0
11/10/23 21:39,8:43:18,59.7,59.8,100,100,100,100,0
11/10/23 21:39,8:43:30,59.6,59.8,100,100,100,100,0
11/10/23 21:39,8:43:31,59.6,59.8,100,100,100,100,0
11/10/23 21:39,8:43:32,59.6,59.7,100,100,100,100,0
11/10/23 21:39,8:43:42,59.5,59.7,100,100,100,100,0
11/10/23 21:39,8:43:45,59.5,59.7,100,100,100,100,0
11/10/23 21:39,8:43:48,59.5,59.7,100,100,100,100,0
11/10/23 21:39,8:43:49,59.5,59.6,100,100,100,100,0
11/10/23 21:39,8:43:52,59.5,59.6,100,100,100,100,0
11/10/23 21:39,8:43:53,59.5,59.6,100,100,100,100,0
11/10/23 21:39,8:43:54,59.4,59.6,100,100,100,100,0
11/10/23 21:40,8:43:58,59.4,59.6,100,100,100,100,0
11/10/23 21:40,8:44:00,59.4,59.6,100,100,100,100,0
11/10/23 21:40,8:44:01,59.4,59.5,100,100,100,100,0
11/10/23 21:40,8:44:06,59.4,59.5,100,100,100,100,0
11/10/23 21:40,8:44:07,59.3,59.5,100,100,100,100,0
11/10/23 21:40,8:44:13,59.3,59.5,100,100,100,100,0
11/10/23 21:40,8:44:14,59.3,59.4,100,100,100,100,0
11/10/23 21:40,8:44:19,59.2,59.4,100,100,100,100,0
11/10/23 21:40,8:44:23,59.2,59.4,100,100,100,100,0
11/10/23 21:40,8:44:24,59.2,59.4,100,100,100,100,0
11/10/23 21:40,8:44:25,59.2,59.3,100,100,100,100,0
11/10/23 21:40,8:44:28,59.2,59.3,100,100,100,100,0
11/10/23 21:40,8:44:30,59.1,59.3,100,100,100,100,0
11/10/23 21:40,8:44:31,59.1,59.3,100,100,100,100,0
11/10/23 21:40,8:44:32,59.1,59.3,100,100,100,100,0
11/10/23 21:40,8:44:34,59.1,59.3,100,100,100,100,0
11/10/23 21:40,8:44:35,59.1,59.2,100,100,100,100,0
11/10/23 21:40,8:44:39,59.1,59.2,100,100,100,100,0
11/10/23 21:40,8:44:40,59.1,59.1,100,100,100,100,0
11/10/23 21:40,8:44:41,59.1,59.2,100,100,100,100,0
11/10/23 21:40,8:44:42,59,59.2,100,100,100,100,0
11/10/23 21:40,8:44:45,59,59.2,100,100,100,100,0
11/10/23 21:40,8:44:46,59,59.1,100,100,100,100,0
11/10/23 21:40,8:44:49,59,59.1,100,100,100,100,0
11/10/23 21:40,8:44:50,59,59,100,100,100,100,0
11/10/23 21:40,8:44:53,59,59,100,100,100,100,0
11/10/23 21:40,8:44:54,58.9,59.1,100,100,100,100,0
11/10/23 21:41,8:44:57,58.9,59.1,100,100,100,100,0
11/10/23 21:41,8:44:58,58.9,59,100,100,100,100,0
11/10/23 21:41,8:45:01,58.9,59,100,100,100,100,0
11/10/23 21:41,8:45:02,58.9,58.9,100,100,100,100,0
11/10/23 21:41,8:45:03,58.9,58.9,100,100,100,100,0
11/10/23 21:41,8:45:04,58.9,58.9,100,100,100,100,0
11/10/23 21:41,8:45:05,58.9,58.9,100,100,100,100,0
11/10/23 21:41,8:45:06,58.8,59,100,100,100,100,0
11/10/23 21:41,8:45:09,58.8,59,100,100,100,100,0
11/10/23 21:41,8:45:10,58.8,58.9,100,100,100,100,0
11/10/23 21:41,8:45:14,58.8,58.9,100,100,100,100,0
11/10/23 21:41,8:45:15,58.8,58.8,100,100,100,100,0
11/10/23 21:41,8:45:17,58.8,58.8,100,100,100,100,0
11/10/23 21:41,8:45:19,58.7,58.8,100,100,100,100,0
11/10/23 21:41,8:45:25,58.7,58.8,100,100,100,100,0
11/10/23 21:41,8:45:26,58.7,58.7,100,100,100,100,0
11/10/23 21:41,8:45:30,58.6,58.7,100,100,100,100,0
11/10/23 21:41,8:45:36,58.6,58.7,100,100,100,100,0
11/10/23 21:41,8:45:37,58.6,58.6,100,100,100,100,0
11/10/23 21:41,8:45:38,58.6,58.6,100,100,100,100,0
11/10/23 21:41,8:45:39,58.6,58.6,100,100,100,100,0
11/10/23 21:41,8:45:42,58.5,58.6,100,100,100,100,0
11/10/23 21:41,8:45:49,58.5,58.6,100,100,100,100,0
11/10/23 21:41,8:45:50,58.5,58.5,100,100,100,100,0
11/10/23 21:41,8:45:54,58.4,58.5,100,100,100,100,0
11/10/23 21:42,8:46:00,58.4,58.5,100,100,100,100,0
11/10/23 21:42,8:46:01,58.4,58.4,100,100,100,100,0
11/10/23 21:42,8:46:06,58.3,58.4,100,100,100,100,0
11/10/23 21:42,8:46:07,58.3,58.4,100,100,100,100,0
11/10/23 21:42,8:46:08,58.3,58.4,100,100,100,100,0
11/10/23 21:42,8:46:11,58.3,58.3,100,100,100,100,0
11/10/23 21:42,8:46:16,58.3,58.3,100,100,100,100,0
11/10/23 21:42,8:46:18,58.2,58.3,100,100,100,100,0
11/10/23 21:42,8:46:19,58.2,58.3,100,100,100,100,0
11/10/23 21:42,8:46:23,58.2,58.3,100,100,100,100,0
11/10/23 21:42,8:46:24,58.2,58.2,100,100,100,100,0
11/10/23 21:42,8:46:31,58.1,58.2,100,100,100,100,0
11/10/23 21:42,8:46:32,58.1,58.2,100,100,100,100,0
11/10/23 21:42,8:46:33,58.1,58.2,100,100,100,100,0
11/10/23 21:42,8:46:34,58.1,58.2,100,100,100,100,0
11/10/23 21:42,8:46:35,58.1,58.1,100,100,100,100,0
11/10/23 21:42,8:46:36,58.1,58.1,100,100,100,100,0
11/10/23 21:42,8:46:41,58.1,58.1,100,100,100,100,0
11/10/23 21:42,8:46:42,58,58.1,100,100,100,100,0
11/10/23 21:42,8:46:43,58,58.1,100,100,100,100,0
11/10/23 21:42,8:46:45,58,58.1,100,100,100,100,0
11/10/23 21:42,8:46:46,58,58,100,100,100,100,0
11/10/23 21:42,8:46:48,58,58,100,100,100,100,0
11/10/23 21:42,8:46:49,58,58,100,100,100,100,0
11/10/23 21:42,8:46:51,58,58,100,100,100,100,0
11/10/23 21:42,8:46:52,58,58,100,100,100,100,0
11/10/23 21:42,8:46:54,57.9,58,100,100,100,100,0
11/10/23 21:43,8:46:58,57.9,58,100,100,100,100,0
11/10/23 21:43,8:46:59,57.9,57.9,100,100,100,100,0
11/10/23 21:43,8:47:02,57.9,57.9,100,100,100,100,0
11/10/23 21:43,8:47:06,57.8,57.9,100,100,100,100,0
11/10/23 21:43,8:47:07,57.8,57.9,100,100,100,100,0
11/10/23 21:43,8:47:08,57.8,57.9,100,100,100,100,0
11/10/23 21:43,8:47:09,57.8,57.9,100,100,100,100,0
11/10/23 21:43,8:47:10,57.8,57.9,100,100,100,100,0
11/10/23 21:43,8:47:11,57.8,57.8,100,100,100,100,0
11/10/23 21:43,8:47:12,57.8,57.8,100,100,100,100,0
11/10/23 21:43,8:47:13,57.8,57.8,100,100,100,100,0
11/10/23 21:43,8:47:15,57.8,57.8,100,100,100,100,0
11/10/23 21:43,8:47:18,57.7,57.8,100,100,100,100,0
11/10/23 21:43,8:47:22,57.7,57.8,100,100,100,100,0
11/10/23 21:43,8:47:23,57.7,57.7,100,100,100,100,0
11/10/23 21:43,8:47:24,57.7,57.7,100,100,100,100,0
11/10/23 21:43,8:47:25,57.7,57.7,100,100,100,100,0
11/10/23 21:43,8:47:27,57.7,57.7,100,100,100,100,0
11/10/23 21:43,8:47:29,57.7,57.7,100,100,100,100,0
11/10/23 21:43,8:47:30,57.6,57.7,100,100,100,100,0
11/10/23 21:43,8:47:32,57.6,57.7,100,100,100,100,0
11/10/23 21:43,8:47:33,57.6,57.7,100,100,100,100,0
11/10/23 21:43,8:47:34,57.6,57.7,100,100,100,100,0
11/10/23 21:43,8:47:35,57.6,57.6,100,100,100,100,0
11/10/23 21:43,8:47:37,57.6,57.6,100,100,100,100,0
11/10/23 21:43,8:47:38,57.6,57.6,100,100,100,100,0
11/10/23 21:43,8:47:41,57.6,57.6,100,100,100,100,0
11/10/23 21:43,8:47:42,57.5,57.6,100,100,100,100,0
11/10/23 21:43,8:47:45,57.5,57.6,100,100,100,100,0
11/10/23 21:43,8:47:47,57.5,57.6,100,100,100,100,0
11/10/23 21:43,8:47:48,57.5,57.5,100,100,100,100,0
11/10/23 21:43,8:47:50,57.5,57.5,100,100,100,100,0
11/10/23 21:43,8:47:51,57.5,57.5,100,100,100,100,0
11/10/23 21:43,8:47:54,57.4,57.5,100,100,100,100,0
11/10/23 21:44,8:47:55,57.4,57.5,100,100,100,100,0
11/10/23 21:44,8:47:56,57.4,57.5,100,100,100,100,0
11/10/23 21:44,8:47:59,57.4,57.5,100,100,100,100,0
11/10/23 21:44,8:48:00,57.4,57.4,100,100,100,100,0
11/10/23 21:44,8:48:01,57.4,57.4,100,100,100,100,0
11/10/23 21:44,8:48:05,57.4,57.4,100,100,100,100,0
11/10/23 21:44,8:48:06,57.3,57.4,100,100,100,100,0
11/10/23 21:44,8:48:08,57.3,57.4,100,100,100,100,0
11/10/23 21:44,8:48:09,57.3,57.4,100,100,100,100,0
11/10/23 21:44,8:48:10,57.3,57.4,100,100,100,100,0
11/10/23 21:44,8:48:11,57.3,57.4,100,100,100,100,0
11/10/23 21:44,8:48:12,57.3,57.3,100,100,100,100,0
11/10/23 21:44,8:48:13,57.3,57.3,100,100,100,100,0
11/10/23 21:44,8:48:15,57.3,57.3,100,100,100,100,0
11/10/23 21:44,8:48:16,57.3,57.3,100,100,100,100,0
11/10/23 21:44,8:48:18,57.2,57.3,100,100,100,100,0
11/10/23 21:44,8:48:19,57.2,57.3,100,100,100,100,0
11/10/23 21:44,8:48:22,57.2,57.3,100,100,100,100,0
11/10/23 21:44,8:48:23,57.2,57.3,100,100,100,100,0
11/10/23 21:44,8:48:24,57.2,57.2,100,100,100,100,0
11/10/23 21:44,8:48:27,57.2,57.2,100,100,100,100,0
11/10/23 21:44,8:48:29,57.2,57.2,100,100,100,100,0
11/10/23 21:44,8:48:30,57.1,57.2,100,100,100,100,0
11/10/23 21:44,8:48:32,57.1,57.2,100,100,100,100,0
11/10/23 21:44,8:48:33,57.1,57.2,100,100,100,100,0
11/10/23 21:44,8:48:36,57.1,57.2,100,100,100,100,0
11/10/23 21:44,8:48:37,57.1,57.1,100,100,100,100,0
11/10/23 21:44,8:48:39,57.1,57.1,100,100,100,100,0
11/10/23 21:44,8:48:40,57.1,57.1,100,100,100,100,0
11/10/23 21:44,8:48:41,57.1,57.1,100,100,100,100,0
11/10/23 21:44,8:48:42,57,57.1,100,100,100,100,0
11/10/23 21:44,8:48:44,57,57.1,100,100,100,100,0
11/10/23 21:44,8:48:45,57,57.1,100,100,100,100,0
11/10/23 21:44,8:48:46,57,57.1,100,100,100,100,0
11/10/23 21:44,8:48:47,57,57.1,100,100,100,100,0
11/10/23 21:44,8:48:48,57,57,100,100,100,100,0
11/10/23 21:44,8:48:49,57,57,100,100,100,100,0
11/10/23 21:44,8:48:50,57,57,100,100,100,100,0
11/10/23 21:44,8:48:51,57,57,100,100,100,100,0
11/10/23 21:44,8:48:52,57,57,100,100,100,100,0
11/10/23 21:44,8:48:53,57,57,100,100,100,100,0
11/10/23 21:44,8:48:54,56.9,57,100,100,100,100,0
11/10/23 21:45,8:48:55,56.9,57,100,100,100,100,0
11/10/23 21:45,8:48:56,56.9,57,100,100,100,100,0
11/10/23 21:45,8:48:57,56.9,57,100,100,100,100,0
11/10/23 21:45,8:48:58,56.9,57,100,100,100,100,0
11/10/23 21:45,8:49:00,56.9,57,100,100,100,100,0
11/10/23 21:45,8:49:01,56.9,56.9,100,100,100,100,0
11/10/23 21:45,8:49:02,56.9,56.9,100,100,100,100,0
11/10/23 21:45,8:49:03,56.9,56.9,100,100,100,100,0
11/10/23 21:45,8:49:05,56.9,56.9,100,100,100,100,0
11/10/23 21:45,8:49:06,56.8,56.9,100,100,100,100,0
11/10/23 21:45,8:49:07,56.8,56.9,100,100,100,100,0
11/10/23 21:45,8:49:08,56.8,56.9,100,100,100,100,0
11/10/23 21:45,8:49:09,56.8,56.9,100,100,100,100,0
11/10/23 21:45,8:49:12,56.8,56.9,100,100,100,100,0
11/10/23 21:45,8:49:13,56.8,56.8,100,100,100,100,0
11/10/23 21:45,8:49:15,56.8,56.8,100,100,100,100,0
11/10/23 21:45,8:49:16,56.8,56.8,100,100,100,100,0
11/10/23 21:45,8:49:17,56.8,56.8,100,100,100,100,0
11/10/23 21:45,8:49:18,56.7,56.8,100,100,100,100,0
11/10/23 21:45,8:49:19,56.7,56.8,100,100,100,100,0
11/10/23 21:45,8:49:20,56.7,56.8,100,100,100,100,0
11/10/23 21:45,8:49:21,56.7,56.8,100,100,100,100,0
11/10/23 21:45,8:49:24,56.7,56.8,100,100,100,100,0
11/10/23 21:45,8:49:25,56.7,56.7,100,100,100,100,0
11/10/23 21:45,8:49:28,56.7,56.7,100,100,100,100,0
11/10/23 21:45,8:49:29,56.7,56.7,100,100,100,100,0
11/10/23 21:45,8:49:30,56.6,56.7,100,100,100,100,0
11/10/23 21:45,8:49:31,56.6,56.7,100,100,100,100,0
11/10/23 21:45,8:49:33,56.6,56.7,100,100,100,100,0
11/10/23 21:45,8:49:34,56.6,56.7,100,100,100,100,0
11/10/23 21:45,8:49:36,56.6,56.7,100,100,100,100,0
11/10/23 21:45,8:49:37,56.6,56.6,100,100,100,100,0
11/10/23 21:45,8:49:39,56.6,56.6,100,100,100,100,0
